/Texture sheet to use;
> 0

/Setting up scene data;
0 | 2560, 2560, 2560 | 0, 0, 0 | 06/05/04
1 | 0, 0, 0 | 0, 0, 0 | F:F:F:F:F
3 | 10, -1, -10 | -10, -1, -10 | -10, -1, 10 | 10, -1, 10 | 03
4 | 0.088388, -0.123744, -0.5 | 0.053033, -0.088388, -0.5 | 0.1, -0.025, -1.0 | F | FF
4 | -0.025, -0.15, 0.0 | -0.025, -0.1, 0.0 | 0.053033, -0.088388, -0.5 | F | FF
4 | -0.123744, -0.088388, 0.5 | -0.088388, -0.053033, 0.5 | -0.025, -0.1, 0.0 | F | FF
4 | 0.1, -0.025, 1.0 | 0.15, -0.025, 1.0 | 0.15, 0.025, 1.0 | F | FF
4 | 0.1, 0.025, 1.0 | 0.15, 0.025, 1.0 | 0.088388, 0.123744, 0.5 | F | FF
4 | 0.15, 0.025, 1.0 | 0.15, -0.025, 1.0 | 0.123744, 0.088388, 0.5 | F | FF
4 | -0.1, 0.025, -1.0 | -0.1, -0.025, -1.0 | -0.15, -0.025, -1.0 | F | FF
4 | 0.088388, 0.053033, 0.5 | 0.1, -0.025, 1.0 | 0.1, 0.025, 1.0 | F | FF
4 | 0.15, -0.025, 1.0 | 0.1, -0.025, 1.0 | 0.088388, 0.053033, 0.5 | F | FF
4 | -0.088388, 0.123744, -0.5 | -0.053033, 0.088388, -0.5 | -0.1, 0.025, -1.0 | F | FF
4 | 0.025, 0.15, 0.0 | 0.025, 0.1, 0.0 | -0.053033, 0.088388, -0.5 | F | FF
4 | 0.123744, 0.088388, 0.5 | 0.088388, 0.053033, 0.5 | 0.025, 0.1, 0.0 | F | FF
4 | -0.1, 0.025, -1.0 | -0.053033, 0.088388, -0.5 | -0.088388, 0.053033, -0.5 | F | FF
4 | -0.053033, 0.088388, -0.5 | 0.025, 0.1, 0.0 | -0.025, 0.1, 0.0 | F | FF
4 | 0.025, 0.1, 0.0 | 0.088388, 0.053033, 0.5 | 0.053033, 0.088388, 0.5 | F | FF
4 | -0.123744, 0.088388, -0.5 | -0.088388, 0.123744, -0.5 | -0.15, 0.025, -1.0 | F | FF
4 | -0.025, 0.15, 0.0 | 0.025, 0.15, 0.0 | -0.088388, 0.123744, -0.5 | F | FF
4 | 0.088388, 0.123744, 0.5 | 0.123744, 0.088388, 0.5 | 0.025, 0.15, 0.0 | F | FF
4 | -0.088388, 0.053033, -0.5 | -0.123744, 0.088388, -0.5 | -0.15, -0.025, -1.0 | F | FF
4 | -0.025, 0.1, 0.0 | -0.025, 0.15, 0.0 | -0.123744, 0.088388, -0.5 | F | FF
4 | 0.053033, 0.088388, 0.5 | 0.088388, 0.123744, 0.5 | -0.025, 0.15, 0.0 | F | FF
4 | -0.088388, -0.123744, 1.0 | -0.053033, -0.088388, 1.0 | -0.088388, -0.053033, 1.0 | F | FF
4 | -0.025, -0.1, 0.5 | -0.088388, -0.053033, 1.0 | -0.053033, -0.088388, 1.0 | F | FF
4 | -0.053033, -0.088388, 1.0 | -0.088388, -0.123744, 1.0 | 0.025, -0.15, 0.5 | F | FF
4 | 0.123744, 0.088388, -1.0 | 0.088388, 0.053033, -1.0 | 0.053033, 0.088388, -1.0 | F | FF
4 | -0.123744, -0.088388, 1.0 | -0.088388, -0.053033, 1.0 | -0.025, -0.1, 0.5 | F | FF
4 | -0.088388, -0.123744, 1.0 | -0.123744, -0.088388, 1.0 | -0.025, -0.15, 0.5 | F | FF
4 | 0.15, 0.025, -0.5 | 0.15, -0.025, -0.5 | 0.123744, 0.088388, -1.0 | F | FF
4 | 0.123744, -0.088388, 0.0 | 0.088388, -0.123744, 0.0 | 0.15, -0.025, -0.5 | F | FF
4 | 0.025, -0.15, 0.5 | -0.025, -0.15, 0.5 | 0.088388, -0.123744, 0.0 | F | FF
4 | 0.15, -0.025, -0.5 | 0.1, -0.025, -0.5 | 0.088388, 0.053033, -1.0 | F | FF
4 | 0.088388, -0.123744, 0.0 | 0.053033, -0.088388, 0.0 | 0.1, -0.025, -0.5 | F | FF
4 | -0.025, -0.15, 0.5 | -0.025, -0.1, 0.5 | 0.053033, -0.088388, 0.0 | F | FF
4 | 0.1, 0.025, -0.5 | 0.15, 0.025, -0.5 | 0.088388, 0.123744, -1.0 | F | FF
4 | 0.088388, -0.053033, 0.0 | 0.123744, -0.088388, 0.0 | 0.15, 0.025, -0.5 | F | FF
4 | 0.025, -0.1, 0.5 | 0.025, -0.15, 0.5 | 0.123744, -0.088388, 0.0 | F | FF
4 | 0.088388, 0.053033, -1.0 | 0.1, -0.025, -0.5 | 0.1, 0.025, -0.5 | F | FF
4 | 0.1, -0.025, -0.5 | 0.053033, -0.088388, 0.0 | 0.088388, -0.053033, 0.0 | F | FF
4 | 0.053033, -0.088388, 0.0 | -0.025, -0.1, 0.5 | 0.025, -0.1, 0.5 | F | FF
4 | 0.088388, 0.053033, 1.0 | 0.123744, 0.088388, 1.0 | 0.088388, 0.123744, 1.0 | F | FF
4 | 0.088388, 0.123744, 1.0 | 0.123744, 0.088388, 1.0 | 0.025, 0.15, 0.5 | F | FF
4 | 0.123744, 0.088388, 1.0 | 0.088388, 0.053033, 1.0 | 0.025, 0.1, 0.5 | F | FF
4 | -0.053033, -0.088388, -1.0 | -0.088388, -0.123744, -1.0 | -0.123744, -0.088388, -1.0 | F | FF
4 | 0.053033, 0.088388, 1.0 | 0.088388, 0.123744, 1.0 | -0.025, 0.15, 0.5 | F | FF
4 | 0.025, 0.1, 0.5 | 0.088388, 0.053033, 1.0 | 0.053033, 0.088388, 1.0 | F | FF
4 | -0.088388, -0.053033, -1.0 | -0.1, 0.025, -0.5 | -0.1, -0.025, -0.5 | F | FF
4 | -0.1, 0.025, -0.5 | -0.053033, 0.088388, 0.0 | -0.088388, 0.053033, 0.0 | F | FF
4 | -0.053033, 0.088388, 0.0 | 0.025, 0.1, 0.5 | -0.025, 0.1, 0.5 | F | FF
4 | -0.1, -0.025, -0.5 | -0.15, -0.025, -0.5 | -0.088388, -0.123744, -1.0 | F | FF
4 | -0.088388, 0.053033, 0.0 | -0.123744, 0.088388, 0.0 | -0.15, -0.025, -0.5 | F | FF
4 | -0.025, 0.1, 0.5 | -0.025, 0.15, 0.5 | -0.123744, 0.088388, 0.0 | F | FF
4 | -0.15, 0.025, -0.5 | -0.1, 0.025, -0.5 | -0.088388, -0.053033, -1.0 | F | FF
4 | -0.088388, 0.123744, 0.0 | -0.053033, 0.088388, 0.0 | -0.1, 0.025, -0.5 | F | FF
4 | 0.025, 0.15, 0.5 | 0.025, 0.1, 0.5 | -0.053033, 0.088388, 0.0 | F | FF
4 | -0.15, -0.025, -0.5 | -0.15, 0.025, -0.5 | -0.123744, -0.088388, -1.0 | F | FF
4 | -0.123744, 0.088388, 0.0 | -0.088388, 0.123744, 0.0 | -0.15, 0.025, -0.5 | F | FF
4 | -0.025, 0.15, 0.5 | 0.025, 0.15, 0.5 | -0.088388, 0.123744, 0.0 | F | FF
4 | -0.088388, 0.053033, 1.0 | -0.053033, 0.088388, 1.0 | -0.088388, 0.123744, 1.0 | F | FF
4 | -0.088388, 0.123744, 1.0 | -0.053033, 0.088388, 1.0 | -0.1, 0.025, 0.5 | F | FF
4 | -0.1, 0.025, 0.5 | -0.053033, 0.088388, 1.0 | -0.088388, 0.053033, 1.0 | F | FF
4 | 0.088388, -0.053033, -1.0 | 0.123744, -0.088388, -1.0 | 0.088388, -0.123744, -1.0 | F | FF
4 | -0.123744, 0.088388, 1.0 | -0.088388, 0.123744, 1.0 | -0.15, 0.025, 0.5 | F | FF
4 | -0.088388, 0.053033, 1.0 | -0.123744, 0.088388, 1.0 | -0.15, -0.025, 0.5 | F | FF
4 | 0.025, -0.1, -0.5 | 0.025, -0.15, -0.5 | 0.123744, -0.088388, -1.0 | F | FF
4 | -0.053033, -0.088388, 0.0 | -0.088388, -0.123744, 0.0 | 0.025, -0.15, -0.5 | F | FF
4 | -0.1, -0.025, 0.5 | -0.15, -0.025, 0.5 | -0.088388, -0.123744, 0.0 | F | FF
4 | 0.025, -0.15, -0.5 | -0.025, -0.15, -0.5 | 0.088388, -0.123744, -1.0 | F | FF
4 | -0.088388, -0.123744, 0.0 | -0.123744, -0.088388, 0.0 | -0.025, -0.15, -0.5 | F | FF
4 | -0.15, -0.025, 0.5 | -0.15, 0.025, 0.5 | -0.123744, -0.088388, 0.0 | F | FF
4 | 0.053033, -0.088388, -1.0 | -0.025, -0.1, -0.5 | 0.025, -0.1, -0.5 | F | FF
4 | -0.025, -0.1, -0.5 | -0.088388, -0.053033, 0.0 | -0.053033, -0.088388, 0.0 | F | FF
4 | -0.088388, -0.053033, 0.0 | -0.1, 0.025, 0.5 | -0.1, -0.025, 0.5 | F | FF
4 | -0.025, -0.15, -0.5 | -0.025, -0.1, -0.5 | 0.053033, -0.088388, -1.0 | F | FF
4 | -0.123744, -0.088388, 0.0 | -0.088388, -0.053033, 0.0 | -0.025, -0.1, -0.5 | F | FF
4 | -0.15, 0.025, 0.5 | -0.1, 0.025, 0.5 | -0.088388, -0.053033, 0.0 | F | FF
4 | 0.088388, -0.123744, 1.0 | 0.123744, -0.088388, 1.0 | 0.088388, -0.053033, 1.0 | F | FF
4 | 0.088388, -0.053033, 1.0 | 0.123744, -0.088388, 1.0 | 0.15, 0.025, 0.5 | F | FF
4 | 0.123744, -0.088388, 1.0 | 0.088388, -0.123744, 1.0 | 0.15, -0.025, 0.5 | F | FF
4 | -0.088388, 0.123744, -1.0 | -0.053033, 0.088388, -1.0 | -0.088388, 0.053033, -1.0 | F | FF
4 | 0.1, -0.025, 0.5 | 0.053033, -0.088388, 1.0 | 0.088388, -0.053033, 1.0 | F | FF
4 | 0.088388, -0.123744, 1.0 | 0.053033, -0.088388, 1.0 | 0.1, -0.025, 0.5 | F | FF
4 | 0.025, 0.15, -0.5 | 0.025, 0.1, -0.5 | -0.053033, 0.088388, -1.0 | F | FF
4 | 0.123744, 0.088388, 0.0 | 0.088388, 0.053033, 0.0 | 0.025, 0.1, -0.5 | F | FF
4 | 0.15, -0.025, 0.5 | 0.1, -0.025, 0.5 | 0.088388, 0.053033, 0.0 | F | FF
4 | -0.053033, 0.088388, -1.0 | 0.025, 0.1, -0.5 | -0.025, 0.1, -0.5 | F | FF
4 | 0.025, 0.1, -0.5 | 0.088388, 0.053033, 0.0 | 0.053033, 0.088388, 0.0 | F | FF
4 | 0.088388, 0.053033, 0.0 | 0.1, -0.025, 0.5 | 0.1, 0.025, 0.5 | F | FF
4 | -0.025, 0.15, -0.5 | 0.025, 0.15, -0.5 | -0.088388, 0.123744, -1.0 | F | FF
4 | 0.088388, 0.123744, 0.0 | 0.123744, 0.088388, 0.0 | 0.025, 0.15, -0.5 | F | FF
4 | 0.15, 0.025, 0.5 | 0.15, -0.025, 0.5 | 0.123744, 0.088388, 0.0 | F | FF
4 | -0.025, 0.1, -0.5 | -0.025, 0.15, -0.5 | -0.123744, 0.088388, -1.0 | F | FF
4 | 0.053033, 0.088388, 0.0 | 0.088388, 0.123744, 0.0 | -0.025, 0.15, -0.5 | F | FF
4 | 0.1, 0.025, 0.5 | 0.15, 0.025, 0.5 | 0.088388, 0.123744, 0.0 | F | FF
