4 | 0.231967, -0.017398, 0.015243 | 0.224577, -0.006312, 0.057376 | 0.231967, -0.017398, 0.064744 | FF
4 | 0.220369, 0.0, 0.081367 | 0.224577, -0.006312, 0.057376 | 0.206967, -0.007891, 0.052389 | FF
4 | 0.220369, 0.0, 0.081367 | 0.224577, 0.006312, 0.057376 | 0.231967, 0.017398, 0.064744 | FF
4 | 0.206967, 0.007891, 0.052389 | 0.206967, 0.009507, 0.015245 | 0.231967, 0.017398, 0.015243 | FF
4 | -0.220369, 0.0, 0.081367 | -0.224577, -0.006312, 0.057376 | -0.231967, -0.017398, 0.064744 | FF
4 | -0.206967, -0.007891, 0.052389 | -0.206967, -0.009507, 0.015245 | -0.231967, -0.017398, 0.015243 | FF
4 | -0.231967, 0.017398, 0.015243 | -0.224577, 0.006312, 0.057376 | -0.231967, 0.017398, 0.064744 | FF
4 | -0.220369, 0.0, 0.081367 | -0.224577, 0.006312, 0.057376 | -0.206967, 0.007891, 0.052389 | FF
4 | -0.231967, 0.329201, 0.015044 | -0.231967, 0.017398, 0.064744 | -0.231967, 0.329201, 0.114244 | FF
4 | -0.231967, 0.329201, 0.114244 | -0.231967, 0.017398, 0.064744 | -0.231967, 0.017398, 0.114244 | FF
4 | 0.3, 0.0, 0.2 | 0.250614, 0.018796, 0.155896 | 0.3, 0.0225, 0.2 | FF
4 | 0.231967, -0.329201, 0.015044 | 0.231967, -0.017398, 0.064744 | 0.231967, -0.329201, 0.114244 | FF
4 | 0.231967, -0.329201, 0.114244 | 0.231967, -0.017398, 0.064744 | 0.231967, -0.017398, 0.114244 | FF
4 | 0.206967, -0.347951, 0.114244 | -0.206967, -0.347951, 0.010067 | 0.206967, -0.347951, 0.010067 | FF
4 | 0.3, 0.0225, 0.2 | 0.250614, 0.342248, 0.155896 | 0.3, 0.416327, 0.2 | FF
4 | 0.3, -0.0225, 0.2 | 0.250614, -0.342248, 0.155896 | 0.250614, -0.018796, 0.155896 | FF
4 | 0.272518, -0.45, 0.2 | -0.215899, -0.365072, 0.149437 | 0.215899, -0.365072, 0.149437 | FF
4 | 0.206967, 0.009507, 0.015245 | -0.206967, 0.007891, 0.052389 | -0.206967, 0.009507, 0.015245 | FF
4 | -0.206967, -0.007891, 0.052389 | 0.206967, -0.009507, 0.015245 | -0.206967, -0.009507, 0.015245 | FF
4 | 0.231967, 0.017398, 0.064744 | 0.231967, 0.329201, 0.114244 | 0.231967, 0.017398, 0.114244 | FF
4 | 0.231967, 0.329201, 0.114244 | 0.231967, 0.017398, 0.064744 | 0.231967, 0.329201, 0.015044 | FF
4 | 0.3, 0.0, 0.2 | 0.250614, -0.018796, 0.155896 | 0.250614, 0.0, 0.155896 | FF
4 | -0.206967, -0.036148, -0.014933 | 0.206967, -0.329201, -0.014933 | -0.206967, -0.329201, -0.014933 | FF
4 | -0.3, 0.0, 0.2 | -0.250614, 0.018796, 0.155896 | -0.250614, 0.0, 0.155896 | FF
4 | -0.231967, -0.017398, 0.064744 | -0.231967, -0.329201, 0.114244 | -0.231967, -0.017398, 0.114244 | FF
4 | -0.231967, -0.329201, 0.114244 | -0.231967, -0.017398, 0.064744 | -0.231967, -0.329201, 0.015044 | FF
4 | -0.206967, 0.329201, -0.014933 | 0.206967, 0.036148, -0.014933 | -0.206967, 0.036148, -0.014933 | FF
4 | -0.3, 0.0225, 0.2 | -0.250614, 0.342248, 0.155896 | -0.250614, 0.018796, 0.155896 | FF
4 | -0.206967, 0.347951, 0.114244 | 0.206967, 0.347951, 0.010067 | -0.206967, 0.347951, 0.010067 | FF
4 | -0.3, 0.0, 0.2 | -0.250614, -0.018796, 0.155896 | -0.3, -0.0225, 0.2 | FF
4 | -0.3, -0.0225, 0.2 | -0.250614, -0.342248, 0.155896 | -0.3, -0.416327, 0.2 | FF
4 | 0.215899, -0.365072, 0.149437 | 0.231967, -0.329201, 0.114244 | 0.250614, -0.342248, 0.155896 | FF
4 | -0.231967, -0.329201, 0.114244 | -0.215899, -0.365072, 0.149437 | -0.250614, -0.342248, 0.155896 | FF
4 | -0.231967, 0.329201, 0.114244 | -0.215899, 0.365072, 0.149437 | -0.206967, 0.347951, 0.114244 | FF
4 | 0.231967, 0.329201, 0.114244 | 0.215899, 0.365072, 0.149437 | 0.250614, 0.342248, 0.155896 | FF
4 | -0.206967, -0.347951, 0.114244 | 0.215899, -0.365072, 0.149437 | -0.215899, -0.365072, 0.149437 | FF
4 | 0.231967, -0.329201, 0.114244 | 0.250614, -0.018796, 0.155896 | 0.250614, -0.342248, 0.155896 | FF
4 | -0.231967, 0.329201, 0.114244 | -0.250614, 0.018796, 0.155896 | -0.250614, 0.342248, 0.155896 | FF
4 | 0.206967, 0.347951, 0.114244 | -0.215899, 0.365072, 0.149437 | 0.215899, 0.365072, 0.149437 | FF
4 | 0.231967, 0.017398, 0.114244 | 0.250614, 0.0, 0.155896 | 0.231967, 0.0, 0.114244 | FF
4 | -0.231967, -0.017398, 0.114244 | -0.250614, 0.0, 0.155896 | -0.231967, 0.0, 0.114244 | FF
4 | 0.231967, -0.329201, 0.015044 | 0.206967, -0.347951, 0.114244 | 0.206967, -0.347951, 0.010067 | FF
4 | -0.215899, 0.365072, 0.149437 | -0.3, 0.416327, 0.2 | -0.272518, 0.45, 0.2 | FF
4 | 0.215899, -0.365072, 0.149437 | 0.3, -0.416327, 0.2 | 0.272518, -0.45, 0.2 | FF
4 | -0.215899, -0.365072, 0.149437 | -0.3, -0.416327, 0.2 | -0.250614, -0.342248, 0.155896 | FF
4 | 0.3, 0.416327, 0.2 | 0.215899, 0.365072, 0.149437 | 0.272518, 0.45, 0.2 | FF
4 | -0.206967, -0.329201, -0.014933 | 0.206967, -0.347951, 0.010067 | -0.206967, -0.347951, 0.010067 | FF
4 | 0.206967, -0.036148, -0.014933 | 0.231967, -0.329201, 0.015044 | 0.206967, -0.329201, -0.014933 | FF
4 | -0.206967, 0.036148, -0.014933 | -0.231967, 0.329201, 0.015044 | -0.206967, 0.329201, -0.014933 | FF
4 | 0.206967, 0.329201, -0.014933 | -0.206967, 0.347951, 0.010067 | 0.206967, 0.347951, 0.010067 | FF
4 | 0.206967, 0.0, 0.072389 | -0.206967, 0.007891, 0.052389 | 0.206967, 0.007891, 0.052389 | FF
4 | -0.231967, -0.329201, 0.015044 | -0.206967, -0.347951, 0.114244 | -0.231967, -0.329201, 0.114244 | FF
4 | -0.231967, 0.329201, 0.015044 | -0.206967, 0.347951, 0.114244 | -0.206967, 0.347951, 0.010067 | FF
4 | 0.231967, 0.329201, 0.015044 | 0.206967, 0.347951, 0.114244 | 0.231967, 0.329201, 0.114244 | FF
4 | 0.231967, -0.017398, 0.114244 | 0.250614, 0.0, 0.155896 | 0.250614, -0.018796, 0.155896 | FF
4 | -0.231967, -0.329201, 0.114244 | -0.250614, -0.018796, 0.155896 | -0.231967, -0.017398, 0.114244 | FF
4 | 0.206967, -0.007891, 0.052389 | 0.231967, -0.017398, 0.015243 | 0.206967, -0.009507, 0.015245 | FF
4 | -0.206967, -0.036148, -0.014933 | -0.231967, -0.329201, 0.015044 | -0.231967, -0.017398, 0.015243 | FF
4 | 0.206967, -0.036148, -0.014933 | -0.206967, -0.009507, 0.015245 | 0.206967, -0.009507, 0.015245 | FF
4 | -0.231967, 0.017398, 0.114244 | -0.250614, 0.0, 0.155896 | -0.250614, 0.018796, 0.155896 | FF
4 | 0.231967, 0.329201, 0.114244 | 0.250614, 0.018796, 0.155896 | 0.231967, 0.017398, 0.114244 | FF
4 | -0.206967, 0.007891, 0.052389 | -0.231967, 0.017398, 0.015243 | -0.206967, 0.009507, 0.015245 | FF
4 | 0.206967, 0.036148, -0.014933 | 0.231967, 0.329201, 0.015044 | 0.231967, 0.017398, 0.015243 | FF
4 | 0.206967, 0.009507, 0.015245 | -0.206967, 0.036148, -0.014933 | 0.206967, 0.036148, -0.014933 | FF
4 | -0.272518, 0.45, 0.2 | 0.215899, 0.365072, 0.149437 | -0.215899, 0.365072, 0.149437 | FF
4 | 0.206967, -0.007891, 0.052389 | -0.206967, 0.0, 0.072389 | 0.206967, 0.0, 0.072389 | FF
4 | 0.231967, 0.017398, 0.114244 | 0.220369, 0.0, 0.081367 | 0.231967, 0.017398, 0.064744 | FF
4 | 0.231967, -0.017398, 0.114244 | 0.220369, 0.0, 0.081367 | 0.231967, 0.0, 0.114244 | FF
4 | -0.231967, -0.017398, 0.114244 | -0.220369, 0.0, 0.081367 | -0.231967, -0.017398, 0.064744 | FF
4 | -0.231967, 0.017398, 0.114244 | -0.220369, 0.0, 0.081367 | -0.231967, 0.0, 0.114244 | FF
4 | 0.206967, 0.007891, 0.052389 | 0.231967, 0.017398, 0.015243 | 0.224577, 0.006312, 0.057376 | FF
4 | -0.206967, -0.007891, 0.052389 | -0.231967, -0.017398, 0.015243 | -0.224577, -0.006312, 0.057376 | FF
4 | 0.29667, 0.0, 0.203729 | 0.3, 0.0225, 0.2 | 0.29667, 0.0225, 0.203729 | FF
4 | -0.29667, 0.0, 0.203729 | -0.3, -0.0225, 0.2 | -0.29667, -0.0225, 0.203729 | FF
4 | 0.29667, -0.0225, 0.203729 | 0.3, 0.0, 0.2 | 0.29667, 0.0, 0.203729 | FF
4 | -0.29667, 0.0225, 0.203729 | -0.3, 0.0, 0.2 | -0.29667, 0.0, 0.203729 | FF
4 | -0.297377, 0.41558, 0.204191 | -0.272518, 0.45, 0.2 | -0.3, 0.416327, 0.2 | FF
4 | 0.297377, -0.41558, 0.204191 | 0.272518, -0.45, 0.2 | 0.3, -0.416327, 0.2 | FF
4 | -0.297377, -0.41558, 0.204191 | -0.272518, -0.45, 0.2 | -0.271606, -0.447948, 0.204467 | FF
4 | 0.297377, 0.41558, 0.204191 | 0.272518, 0.45, 0.2 | 0.271606, 0.447948, 0.204467 | FF
4 | 0.271606, 0.447948, 0.204467 | -0.272518, 0.45, 0.2 | -0.271606, 0.447948, 0.204467 | FF
4 | 0.297377, 0.41558, 0.204191 | 0.3, 0.0225, 0.2 | 0.3, 0.416327, 0.2 | FF
4 | -0.271606, -0.447948, 0.204467 | 0.272518, -0.45, 0.2 | 0.271606, -0.447948, 0.204467 | FF
4 | 0.297377, -0.41558, 0.204191 | 0.3, -0.0225, 0.2 | 0.29667, -0.0225, 0.203729 | FF
4 | -0.297377, 0.41558, 0.204191 | -0.3, 0.0225, 0.2 | -0.29667, 0.0225, 0.203729 | FF
4 | -0.297377, -0.41558, 0.204191 | -0.3, -0.0225, 0.2 | -0.3, -0.416327, 0.2 | FF
4 | 0.29667, 0.0, 0.203729 | 0.3, 0.0, 0.2 | 0.3, 0.0225, 0.2 | FF
4 | -0.29667, 0.0, 0.203729 | -0.3, 0.0, 0.2 | -0.3, -0.0225, 0.2 | FF
4 | 0.29667, -0.0225, 0.203729 | 0.3, -0.0225, 0.2 | 0.3, 0.0, 0.2 | FF
4 | -0.29667, 0.0225, 0.203729 | -0.3, 0.0225, 0.2 | -0.3, 0.0, 0.2 | FF
4 | -0.297377, 0.41558, 0.204191 | -0.271606, 0.447948, 0.204467 | -0.272518, 0.45, 0.2 | FF
4 | 0.297377, -0.41558, 0.204191 | 0.271606, -0.447948, 0.204467 | 0.272518, -0.45, 0.2 | FF
4 | -0.297377, -0.41558, 0.204191 | -0.3, -0.416327, 0.2 | -0.272518, -0.45, 0.2 | FF
4 | 0.297377, 0.41558, 0.204191 | 0.3, 0.416327, 0.2 | 0.272518, 0.45, 0.2 | FF
4 | 0.271606, 0.447948, 0.204467 | 0.272518, 0.45, 0.2 | -0.272518, 0.45, 0.2 | FF
4 | 0.297377, 0.41558, 0.204191 | 0.29667, 0.0225, 0.203729 | 0.3, 0.0225, 0.2 | FF
4 | -0.271606, -0.447948, 0.204467 | -0.272518, -0.45, 0.2 | 0.272518, -0.45, 0.2 | FF
4 | 0.297377, -0.41558, 0.204191 | 0.3, -0.416327, 0.2 | 0.3, -0.0225, 0.2 | FF
4 | -0.297377, 0.41558, 0.204191 | -0.3, 0.416327, 0.2 | -0.3, 0.0225, 0.2 | FF
4 | -0.297377, -0.41558, 0.204191 | -0.29667, -0.0225, 0.203729 | -0.3, -0.0225, 0.2 | FF
