CMDLINE C:\Python310\python.exe main.py
MEM 404.164062 1723477816.9113
MEM 405.046875 1723477817.0212
MEM 405.046875 1723477817.1325
MEM 405.046875 1723477817.2432
MEM 404.164062 1723477817.3531
MEM 405.046875 1723477817.4622
MEM 405.046875 1723477817.5713
MEM 405.046875 1723477817.6803
MEM 405.046875 1723477817.7891
MEM 405.046875 1723477817.8981
MEM 405.046875 1723477818.0057
MEM 405.046875 1723477818.1133
MEM 405.046875 1723477818.2233
MEM 405.046875 1723477818.3307
MEM 405.046875 1723477818.4401
MEM 405.046875 1723477818.5494
MEM 405.046875 1723477818.6585
MEM 405.046875 1723477818.7675
MEM 405.046875 1723477818.8752
MEM 405.046875 1723477818.9829
MEM 405.046875 1723477819.0919
MEM 404.164062 1723477819.2010
MEM 405.046875 1723477819.3119
MEM 405.046875 1723477819.4199
MEM 405.046875 1723477819.5303
MEM 404.164062 1723477819.6412
MEM 405.046875 1723477819.7492
MEM 405.046875 1723477819.8575
MEM 405.046875 1723477819.9680
MEM 405.046875 1723477820.0789
MEM 405.046875 1723477820.1894
MEM 405.046875 1723477820.2985
MEM 405.046875 1723477820.4075
MEM 405.046875 1723477820.5156
MEM 405.046875 1723477820.6237
MEM 405.046875 1723477820.7326
MEM 405.046875 1723477820.8407
MEM 405.046875 1723477820.9495
MEM 405.046875 1723477821.0582
MEM 405.046875 1723477821.1672
MEM 405.046875 1723477821.2756
MEM 405.046875 1723477821.3849
MEM 405.046875 1723477821.4945
MEM 404.164062 1723477821.6050
MEM 405.046875 1723477821.7138
MEM 405.046875 1723477821.8241
MEM 405.046875 1723477821.9352
MEM 405.046875 1723477822.0453
MEM 405.046875 1723477822.1551
MEM 405.046875 1723477822.2643
MEM 405.046875 1723477822.3748
MEM 405.046875 1723477822.4848
MEM 405.046875 1723477822.5945
MEM 405.046875 1723477822.7033
MEM 405.046875 1723477822.8126
MEM 405.046875 1723477822.9227
MEM 405.046875 1723477823.0312
MEM 405.046875 1723477823.1388
MEM 405.046875 1723477823.2492
MEM 404.164062 1723477823.3594
MEM 405.046875 1723477823.4701
MEM 405.046875 1723477823.5777
MEM 404.164062 1723477823.6874
MEM 405.046875 1723477823.7962
MEM 405.046875 1723477823.9045
MEM 405.046875 1723477824.0141
MEM 405.046875 1723477824.1238
MEM 405.046875 1723477824.2340
MEM 405.046875 1723477824.3434
MEM 405.046875 1723477824.4511
MEM 405.046875 1723477824.5611
MEM 405.046875 1723477824.6698
MEM 405.046875 1723477824.7808
MEM 405.046875 1723477824.8904
MEM 405.046875 1723477824.9996
MEM 405.046875 1723477825.1109
MEM 404.164062 1723477825.2196
MEM 405.046875 1723477825.3274
MEM 405.046875 1723477825.4358
MEM 405.046875 1723477825.5449
MEM 404.164062 1723477825.6547
MEM 405.046875 1723477825.7627
MEM 405.046875 1723477825.8715
MEM 405.046875 1723477825.9807
MEM 404.164062 1723477826.0892
MEM 405.046875 1723477826.1980
MEM 405.046875 1723477826.3080
MEM 405.046875 1723477826.4156
MEM 405.046875 1723477826.5245
MEM 405.046875 1723477826.6337
MEM 405.046875 1723477826.7421
MEM 405.046875 1723477826.8500
MEM 405.046875 1723477826.9591
MEM 405.046875 1723477827.0691
MEM 405.046875 1723477827.1796
MEM 405.046875 1723477827.2894
MEM 405.046875 1723477827.3992
MEM 404.164062 1723477827.5102
MEM 405.046875 1723477827.6201
MEM 405.046875 1723477827.7305
MEM 405.046875 1723477827.8393
MEM 405.046875 1723477827.9501
MEM 405.046875 1723477828.0591
MEM 405.046875 1723477828.1662
MEM 405.046875 1723477828.2749
MEM 405.046875 1723477828.3850
MEM 405.046875 1723477828.4945
MEM 405.046875 1723477828.6031
MEM 405.046875 1723477828.7117
MEM 405.046875 1723477828.8203
MEM 405.046875 1723477828.9291
MEM 405.046875 1723477829.0370
MEM 405.046875 1723477829.1463
MEM 405.046875 1723477829.2579
MEM 405.046875 1723477829.3666
MEM 405.046875 1723477829.4766
MEM 405.046875 1723477829.5879
MEM 405.046875 1723477829.6969
MEM 405.046875 1723477829.8049
MEM 404.164062 1723477829.9142
MEM 405.046875 1723477830.0245
MEM 405.046875 1723477830.1327
MEM 405.046875 1723477830.2401
MEM 405.046875 1723477830.3483
MEM 405.046875 1723477830.4576
MEM 405.046875 1723477830.5664
MEM 405.046875 1723477830.6744
MEM 405.046875 1723477830.7840
MEM 405.046875 1723477830.8919
MEM 405.046875 1723477831.0009
MEM 405.046875 1723477831.1095
MEM 405.046875 1723477831.2195
MEM 405.046875 1723477831.3279
MEM 405.046875 1723477831.4372
MEM 405.046875 1723477831.5451
MEM 405.046875 1723477831.6548
MEM 405.046875 1723477831.7653
MEM 405.046875 1723477831.8740
MEM 405.046875 1723477831.9838
MEM 405.046875 1723477832.0936
MEM 405.046875 1723477832.2020
MEM 405.046875 1723477832.3118
MEM 404.164062 1723477832.4209
MEM 405.046875 1723477832.5292
MEM 405.046875 1723477832.6399
MEM 405.046875 1723477832.7506
MEM 405.046875 1723477832.8593
MEM 405.046875 1723477832.9687
MEM 405.046875 1723477833.0761
MEM 405.046875 1723477833.1868
MEM 405.046875 1723477833.2961
MEM 405.046875 1723477833.4074
MEM 405.042969 1723477833.5166
MEM 405.046875 1723477833.6263
MEM 405.046875 1723477833.7364
MEM 405.046875 1723477833.8468
MEM 404.164062 1723477833.9560
MEM 405.046875 1723477834.0652
MEM 405.046875 1723477834.1750
MEM 405.046875 1723477834.2853
MEM 404.164062 1723477834.3941
MEM 405.046875 1723477834.5033
MEM 405.046875 1723477834.6121
MEM 405.046875 1723477834.7232
MEM 405.046875 1723477834.8338
MEM 405.046875 1723477834.9429
MEM 405.046875 1723477835.0542
MEM 405.046875 1723477835.1629
MEM 405.046875 1723477835.2727
MEM 405.046875 1723477835.3815
MEM 404.164062 1723477835.4913
MEM 405.046875 1723477835.6018
MEM 405.046875 1723477835.7101
MEM 405.046875 1723477835.8201
MEM 405.046875 1723477835.9282
MEM 405.046875 1723477836.0382
MEM 405.046875 1723477836.1476
MEM 405.046875 1723477836.2554
MEM 405.046875 1723477836.3645
MEM 405.046875 1723477836.4747
MEM 405.046875 1723477836.5829
MEM 405.046875 1723477836.6922
MEM 405.046875 1723477836.8015
MEM 405.046875 1723477836.9107
MEM 405.046875 1723477837.0193
MEM 405.046875 1723477837.1279
MEM 405.046875 1723477837.2359
MEM 405.046875 1723477837.3451
MEM 405.046875 1723477837.4538
MEM 405.046875 1723477837.5626
MEM 405.046875 1723477837.6722
MEM 405.046875 1723477837.7811
MEM 405.046875 1723477837.8888
MEM 404.164062 1723477837.9979
MEM 405.046875 1723477838.1078
MEM 404.164062 1723477838.2165
MEM 405.046875 1723477838.3243
MEM 405.046875 1723477838.4334
MEM 405.046875 1723477838.5424
MEM 404.164062 1723477838.6499
MEM 405.046875 1723477838.7576
MEM 405.046875 1723477838.8662
MEM 405.046875 1723477838.9750
MEM 405.046875 1723477839.0844
MEM 405.046875 1723477839.1930
MEM 405.046875 1723477839.3030
MEM 405.046875 1723477839.4106
MEM 405.046875 1723477839.5185
MEM 405.046875 1723477839.6281
MEM 405.046875 1723477839.7374
MEM 405.046875 1723477839.8467
MEM 405.046875 1723477839.9566
MEM 405.046875 1723477840.0662
MEM 405.046875 1723477840.1746
MEM 405.046875 1723477840.2838
MEM 405.046875 1723477840.3917
MEM 405.046875 1723477840.5007
MEM 405.046875 1723477840.6093
MEM 404.164062 1723477840.7180
MEM 405.046875 1723477840.8262
MEM 405.046875 1723477840.9348
MEM 405.046875 1723477841.0460
MEM 405.046875 1723477841.1554
MEM 405.046875 1723477841.2647
MEM 405.046875 1723477841.3745
MEM 405.046875 1723477841.4839
MEM 405.046875 1723477841.5929
MEM 405.046875 1723477841.7032
MEM 405.046875 1723477841.8139
MEM 405.046875 1723477841.9227
MEM 405.046875 1723477842.0320
MEM 405.046875 1723477842.1428
MEM 405.046875 1723477842.2526
MEM 405.046875 1723477842.3590
MEM 405.046875 1723477842.4671
MEM 405.046875 1723477842.5773
MEM 404.164062 1723477842.6881
MEM 405.046875 1723477842.7974
MEM 405.046875 1723477842.9071
MEM 405.046875 1723477843.0164
MEM 404.164062 1723477843.1253
MEM 405.046875 1723477843.2345
MEM 405.046875 1723477843.3418
MEM 404.203125 1723477843.4522
MEM 405.046875 1723477843.5609
MEM 405.046875 1723477843.6706
MEM 405.046875 1723477843.7796
MEM 405.046875 1723477843.8884
MEM 405.046875 1723477843.9962
MEM 405.046875 1723477844.1060
MEM 405.046875 1723477844.2144
MEM 405.046875 1723477844.3238
MEM 405.046875 1723477844.4344
MEM 404.164062 1723477844.5443
MEM 405.046875 1723477844.6529
MEM 405.046875 1723477844.7634
MEM 405.046875 1723477844.8722
MEM 404.164062 1723477844.9815
MEM 405.046875 1723477845.0903
MEM 405.046875 1723477845.1992
MEM 405.046875 1723477845.3072
MEM 404.164062 1723477845.4177
MEM 405.046875 1723477845.5266
MEM 405.046875 1723477845.6357
MEM 405.046875 1723477845.7462
MEM 405.046875 1723477845.8545
MEM 405.046875 1723477845.9635
MEM 405.046875 1723477846.0715
MEM 405.046875 1723477846.1803
MEM 405.046875 1723477846.2900
MEM 405.046875 1723477846.4002
MEM 405.046875 1723477846.5093
MEM 405.046875 1723477846.6185
MEM 405.046875 1723477846.7289
MEM 405.046875 1723477846.8385
MEM 404.164062 1723477846.9467
MEM 405.046875 1723477847.0544
MEM 405.046875 1723477847.1639
MEM 404.164062 1723477847.2724
MEM 405.046875 1723477847.3821
MEM 405.046875 1723477847.4908
MEM 405.046875 1723477847.6004
MEM 405.046875 1723477847.7092
MEM 405.046875 1723477847.8177
MEM 405.046875 1723477847.9272
MEM 405.046875 1723477848.0358
MEM 405.046875 1723477848.1451
MEM 405.046875 1723477848.2542
MEM 405.046875 1723477848.3631
MEM 405.046875 1723477848.4727
MEM 405.046875 1723477848.5834
MEM 405.046875 1723477848.6922
MEM 405.046875 1723477848.8013
MEM 405.046875 1723477848.9109
MEM 405.046875 1723477849.0193
MEM 405.046875 1723477849.1284
MEM 405.046875 1723477849.2376
MEM 405.046875 1723477849.3453
MEM 405.046875 1723477849.4540
MEM 405.046875 1723477849.5657
MEM 404.164062 1723477849.6756
MEM 405.046875 1723477849.7862
MEM 405.046875 1723477849.8946
MEM 405.046875 1723477850.0043
MEM 405.046875 1723477850.1130
MEM 405.046875 1723477850.2217
MEM 405.046875 1723477850.3319
MEM 405.046875 1723477850.4417
MEM 405.046875 1723477850.5501
MEM 405.046875 1723477850.6601
MEM 405.046875 1723477850.7693
MEM 405.046875 1723477850.8807
MEM 404.164062 1723477850.9914
MEM 405.046875 1723477851.0996
MEM 405.046875 1723477851.2104
MEM 405.046875 1723477851.3187
MEM 404.164062 1723477851.4271
MEM 405.046875 1723477851.5373
MEM 405.046875 1723477851.6466
MEM 405.046875 1723477851.7564
MEM 405.046875 1723477851.8666
MEM 405.046875 1723477851.9769
MEM 405.046875 1723477852.0866
MEM 405.046875 1723477852.1965
MEM 405.046875 1723477852.3053
MEM 405.046875 1723477852.4146
MEM 405.046875 1723477852.5232
MEM 405.046875 1723477852.6325
MEM 405.046875 1723477852.7417
MEM 404.164062 1723477852.8505
MEM 405.046875 1723477852.9602
MEM 405.046875 1723477853.0685
MEM 405.046875 1723477853.1778
MEM 404.164062 1723477853.2872
MEM 405.046875 1723477853.3965
MEM 405.046875 1723477853.5056
MEM 405.046875 1723477853.6149
MEM 405.046875 1723477853.7252
MEM 405.046875 1723477853.8339
MEM 405.046875 1723477853.9443
MEM 405.046875 1723477854.0539
MEM 405.046875 1723477854.1640
MEM 405.046875 1723477854.2742
MEM 405.046875 1723477854.3836
MEM 405.046875 1723477854.4949
MEM 405.046875 1723477854.6038
MEM 405.046875 1723477854.7141
MEM 405.046875 1723477854.8230
MEM 405.046875 1723477854.9323
MEM 404.164062 1723477855.0412
MEM 405.046875 1723477855.1499
MEM 404.164062 1723477855.2589
MEM 405.046875 1723477855.3680
MEM 405.046875 1723477855.4763
MEM 405.046875 1723477855.5854
MEM 405.046875 1723477855.6949
MEM 405.046875 1723477855.8039
MEM 405.046875 1723477855.9137
MEM 405.046875 1723477856.0218
MEM 405.046875 1723477856.1302
MEM 405.046875 1723477856.2397
MEM 405.046875 1723477856.3482
MEM 405.046875 1723477856.4568
MEM 405.046875 1723477856.5663
MEM 405.046875 1723477856.6769
MEM 405.046875 1723477856.7866
MEM 405.046875 1723477856.8957
MEM 405.046875 1723477857.0037
MEM 405.046875 1723477857.1128
MEM 405.046875 1723477857.2210
MEM 405.046875 1723477857.3298
MEM 405.046875 1723477857.4392
MEM 405.046875 1723477857.5489
MEM 405.046875 1723477857.6581
MEM 404.164062 1723477857.7672
MEM 405.046875 1723477857.8754
MEM 405.046875 1723477857.9842
MEM 405.046875 1723477858.0935
MEM 405.046875 1723477858.2040
MEM 405.046875 1723477858.3124
MEM 405.046875 1723477858.4213
MEM 405.046875 1723477858.5285
MEM 405.046875 1723477858.6376
MEM 405.046875 1723477858.7468
MEM 405.031250 1723477858.8561
MEM 405.027344 1723477858.9647
MEM 405.027344 1723477859.0731
MEM 405.027344 1723477859.1809
MEM 405.046875 1723477859.2909
MEM 405.046875 1723477859.4012
MEM 405.046875 1723477859.5114
MEM 405.046875 1723477859.6196
MEM 405.046875 1723477859.7281
MEM 405.046875 1723477859.8372
MEM 405.046875 1723477859.9466
MEM 405.046875 1723477860.0548
MEM 405.046875 1723477860.1656
MEM 405.046875 1723477860.2736
MEM 404.164062 1723477860.3808
MEM 405.046875 1723477860.4895
MEM 405.046875 1723477860.5996
MEM 405.046875 1723477860.7077
MEM 405.046875 1723477860.8175
MEM 405.046875 1723477860.9253
MEM 404.164062 1723477861.0336
MEM 405.046875 1723477861.1447
MEM 405.046875 1723477861.2547
MEM 405.046875 1723477861.3631
MEM 405.046875 1723477861.4711
MEM 405.046875 1723477861.5814
MEM 405.046875 1723477861.6916
MEM 405.046875 1723477861.8014
MEM 405.046875 1723477861.9116
MEM 405.046875 1723477862.0221
MEM 405.046875 1723477862.1304
MEM 405.046875 1723477862.2393
MEM 405.046875 1723477862.3481
MEM 405.046875 1723477862.4568
MEM 405.046875 1723477862.5665
MEM 405.046875 1723477862.6777
MEM 404.164062 1723477862.7875
MEM 405.046875 1723477862.8964
MEM 405.046875 1723477863.0042
MEM 404.164062 1723477863.1124
MEM 405.046875 1723477863.2219
MEM 405.046875 1723477863.3312
MEM 405.046875 1723477863.4406
MEM 404.164062 1723477863.5483
MEM 405.046875 1723477863.6569
MEM 405.046875 1723477863.7678
MEM 405.046875 1723477863.8779
MEM 405.046875 1723477863.9868
MEM 405.046875 1723477864.0943
MEM 405.046875 1723477864.2038
MEM 405.046875 1723477864.3132
MEM 405.046875 1723477864.4219
MEM 405.046875 1723477864.5316
MEM 404.164062 1723477864.6411
MEM 405.046875 1723477864.7508
MEM 405.046875 1723477864.8592
MEM 405.046875 1723477864.9677
MEM 404.164062 1723477865.0765
MEM 405.046875 1723477865.1868
MEM 405.046875 1723477865.2955
MEM 405.046875 1723477865.4031
MEM 404.164062 1723477865.5136
MEM 405.046875 1723477865.6237
MEM 405.046875 1723477865.7328
MEM 405.046875 1723477865.8422
MEM 405.046875 1723477865.9508
MEM 405.046875 1723477866.0601
MEM 405.046875 1723477866.1680
MEM 405.046875 1723477866.2768
MEM 405.046875 1723477866.3851
MEM 405.046875 1723477866.4945
MEM 405.046875 1723477866.6034
MEM 405.046875 1723477866.7126
MEM 405.046875 1723477866.8202
MEM 404.164062 1723477866.9285
MEM 405.046875 1723477867.0395
MEM 405.046875 1723477867.1491
MEM 405.046875 1723477867.2579
MEM 404.164062 1723477867.3667
MEM 405.046875 1723477867.4745
MEM 405.046875 1723477867.5836
MEM 405.046875 1723477867.6943
MEM 404.164062 1723477867.8036
MEM 405.046875 1723477867.9124
MEM 405.046875 1723477868.0220
MEM 405.046875 1723477868.1318
MEM 405.046875 1723477868.2413
MEM 405.046875 1723477868.3497
MEM 405.046875 1723477868.4597
MEM 405.046875 1723477868.5692
MEM 405.046875 1723477868.6768
MEM 405.046875 1723477868.7875
MEM 405.046875 1723477868.8972
MEM 405.046875 1723477869.0055
MEM 405.046875 1723477869.1145
MEM 405.046875 1723477869.2237
MEM 404.164062 1723477869.3345
MEM 405.046875 1723477869.4438
MEM 405.046875 1723477869.5557
MEM 405.046875 1723477869.6640
MEM 405.046875 1723477869.7728
MEM 405.046875 1723477869.8806
MEM 405.046875 1723477869.9892
MEM 405.046875 1723477870.0978
MEM 405.046875 1723477870.2084
MEM 405.046875 1723477870.3175
MEM 405.046875 1723477870.4262
MEM 405.046875 1723477870.5351
MEM 405.046875 1723477870.6443
MEM 405.046875 1723477870.7533
MEM 405.046875 1723477870.8631
MEM 405.046875 1723477870.9715
MEM 405.046875 1723477871.0802
MEM 405.046875 1723477871.1885
MEM 405.046875 1723477871.2980
MEM 405.046875 1723477871.4072
MEM 404.164062 1723477871.5170
MEM 405.046875 1723477871.6262
MEM 405.046875 1723477871.7359
MEM 404.164062 1723477871.8476
MEM 405.046875 1723477871.9564
MEM 405.046875 1723477872.0661
MEM 405.046875 1723477872.1761
MEM 405.046875 1723477872.2835
MEM 405.046875 1723477872.3927
MEM 405.046875 1723477872.5024
MEM 405.046875 1723477872.6109
MEM 405.046875 1723477872.7205
MEM 405.046875 1723477872.8291
MEM 405.046875 1723477872.9383
MEM 405.046875 1723477873.0482
MEM 405.046875 1723477873.1564
MEM 405.046875 1723477873.2632
MEM 405.046875 1723477873.3720
MEM 405.046875 1723477873.4809
MEM 405.046875 1723477873.5891
MEM 405.046875 1723477873.6986
MEM 404.164062 1723477873.8091
MEM 405.046875 1723477873.9183
MEM 405.046875 1723477874.0268
MEM 405.046875 1723477874.1347
MEM 404.164062 1723477874.2428
MEM 405.046875 1723477874.3525
MEM 405.046875 1723477874.4612
MEM 404.164062 1723477874.5706
MEM 405.046875 1723477874.6807
MEM 405.046875 1723477874.7914
MEM 405.046875 1723477874.9020
MEM 405.046875 1723477875.0100
MEM 405.046875 1723477875.1197
MEM 405.046875 1723477875.2270
MEM 405.046875 1723477875.3363
MEM 405.046875 1723477875.4450
MEM 405.046875 1723477875.5553
MEM 404.164062 1723477875.6643
MEM 405.046875 1723477875.7745
MEM 405.046875 1723477875.8838
MEM 405.046875 1723477875.9930
MEM 404.164062 1723477876.1020
MEM 405.046875 1723477876.2115
MEM 405.046875 1723477876.3211
MEM 405.046875 1723477876.4301
MEM 404.164062 1723477876.5395
MEM 405.046875 1723477876.6478
MEM 405.046875 1723477876.7581
MEM 405.046875 1723477876.8663
MEM 405.046875 1723477876.9763
MEM 405.046875 1723477877.0853
MEM 405.046875 1723477877.1941
MEM 405.046875 1723477877.3023
MEM 405.046875 1723477877.4111
MEM 405.046875 1723477877.5208
MEM 405.046875 1723477877.6306
MEM 405.046875 1723477877.7393
MEM 405.046875 1723477877.8464
MEM 405.046875 1723477877.9557
MEM 404.164062 1723477878.0638
MEM 405.046875 1723477878.1737
MEM 405.046875 1723477878.2824
MEM 404.164062 1723477878.3913
MEM 405.046875 1723477878.4994
MEM 405.046875 1723477878.6106
MEM 405.046875 1723477878.7205
MEM 405.046875 1723477878.8294
MEM 405.046875 1723477878.9381
MEM 405.046875 1723477879.0467
MEM 405.046875 1723477879.1554
MEM 405.046875 1723477879.2645
MEM 405.046875 1723477879.3734
MEM 405.046875 1723477879.4834
MEM 405.046875 1723477879.5921
MEM 405.046875 1723477879.7019
MEM 405.046875 1723477879.8108
MEM 405.046875 1723477879.9194
MEM 405.046875 1723477880.0287
MEM 405.046875 1723477880.1393
MEM 405.046875 1723477880.2493
MEM 405.046875 1723477880.3585
MEM 405.046875 1723477880.4673
MEM 405.046875 1723477880.5758
MEM 405.046875 1723477880.6845
MEM 404.164062 1723477880.7928
MEM 405.046875 1723477880.9020
MEM 405.046875 1723477881.0108
MEM 405.046875 1723477881.1202
MEM 405.046875 1723477881.2280
MEM 405.046875 1723477881.3363
MEM 405.046875 1723477881.4451
MEM 405.046875 1723477881.5552
MEM 405.046875 1723477881.6627
MEM 405.046875 1723477881.7718
MEM 405.046875 1723477881.8797
MEM 405.046875 1723477881.9873
MEM 405.046875 1723477882.0951
MEM 405.046875 1723477882.2056
MEM 405.046875 1723477882.3136
MEM 405.046875 1723477882.4221
MEM 405.046875 1723477882.5318
MEM 405.046875 1723477882.6414
MEM 405.046875 1723477882.7518
MEM 404.164062 1723477882.8612
MEM 405.046875 1723477882.9698
MEM 405.046875 1723477883.0796
MEM 405.046875 1723477883.1893
MEM 404.164062 1723477883.2983
MEM 405.046875 1723477883.4083
MEM 405.046875 1723477883.5179
MEM 405.046875 1723477883.6268
MEM 405.046875 1723477883.7354
MEM 405.046875 1723477883.8447
MEM 405.046875 1723477883.9533
MEM 405.046875 1723477884.0632
MEM 405.046875 1723477884.1721
MEM 405.046875 1723477884.2822
MEM 405.046875 1723477884.3907
MEM 405.046875 1723477884.4982
MEM 405.046875 1723477884.6073
MEM 405.046875 1723477884.7147
MEM 405.046875 1723477884.8227
MEM 405.046875 1723477884.9322
MEM 405.046875 1723477885.0416
MEM 405.046875 1723477885.1491
MEM 405.046875 1723477885.2587
MEM 405.046875 1723477885.3674
MEM 405.046875 1723477885.4769
MEM 405.046875 1723477885.5856
MEM 405.046875 1723477885.6941
MEM 405.046875 1723477885.8048
MEM 405.046875 1723477885.9141
MEM 404.164062 1723477886.0243
MEM 405.046875 1723477886.1341
MEM 405.046875 1723477886.2420
MEM 405.046875 1723477886.3517
MEM 405.046875 1723477886.4619
MEM 405.046875 1723477886.5701
MEM 405.046875 1723477886.6783
MEM 405.046875 1723477886.7872
MEM 405.046875 1723477886.8971
MEM 405.046875 1723477887.0053
MEM 405.046875 1723477887.1161
MEM 405.046875 1723477887.2268
MEM 405.046875 1723477887.3361
MEM 405.046875 1723477887.4439
MEM 404.164062 1723477887.5527
MEM 405.046875 1723477887.6611
MEM 405.046875 1723477887.7703
MEM 405.046875 1723477887.8796
MEM 404.164062 1723477887.9888
MEM 405.046875 1723477888.0991
MEM 405.046875 1723477888.2090
MEM 405.046875 1723477888.3201
MEM 404.710938 1723477888.4284
MEM 405.046875 1723477888.5392
MEM 405.046875 1723477888.6475
MEM 405.046875 1723477888.7562
MEM 405.046875 1723477888.8670
MEM 405.046875 1723477888.9752
MEM 404.164062 1723477889.0860
MEM 405.046875 1723477889.1963
MEM 405.046875 1723477889.3041
MEM 405.046875 1723477889.4129
MEM 405.046875 1723477889.5222
MEM 405.046875 1723477889.6311
MEM 405.046875 1723477889.7391
MEM 404.164062 1723477889.8489
MEM 405.046875 1723477889.9606
MEM 405.046875 1723477890.0689
MEM 405.046875 1723477890.1779
MEM 405.046875 1723477890.2871
MEM 405.046875 1723477890.3945
MEM 405.046875 1723477890.5032
MEM 405.046875 1723477890.6130
MEM 405.046875 1723477890.7225
MEM 405.046875 1723477890.8324
MEM 405.046875 1723477890.9409
MEM 405.046875 1723477891.0492
MEM 405.046875 1723477891.1583
MEM 405.046875 1723477891.2668
MEM 405.046875 1723477891.3758
MEM 405.046875 1723477891.4854
MEM 405.046875 1723477891.5938
MEM 405.046875 1723477891.7026
MEM 405.046875 1723477891.8117
MEM 405.046875 1723477891.9218
MEM 405.046875 1723477892.0316
MEM 405.046875 1723477892.1404
MEM 404.164062 1723477892.2493
MEM 405.046875 1723477892.3579
MEM 405.046875 1723477892.4659
MEM 405.046875 1723477892.5749
MEM 405.046875 1723477892.6846
MEM 405.046875 1723477892.7924
MEM 405.046875 1723477892.9021
MEM 405.046875 1723477893.0122
MEM 405.046875 1723477893.1222
MEM 405.046875 1723477893.2311
MEM 405.046875 1723477893.3399
MEM 405.046875 1723477893.4489
MEM 405.046875 1723477893.5582
MEM 405.046875 1723477893.6661
MEM 405.046875 1723477893.7742
MEM 405.046875 1723477893.8836
MEM 405.046875 1723477893.9944
MEM 405.046875 1723477894.1033
MEM 405.046875 1723477894.2117
MEM 404.164062 1723477894.3197
MEM 405.046875 1723477894.4300
MEM 405.046875 1723477894.5383
MEM 405.046875 1723477894.6482
MEM 405.046875 1723477894.7579
MEM 405.046875 1723477894.8663
MEM 405.046875 1723477894.9751
MEM 405.046875 1723477895.0842
MEM 405.046875 1723477895.1931
MEM 405.046875 1723477895.3021
MEM 405.046875 1723477895.4119
MEM 405.046875 1723477895.5210
MEM 405.046875 1723477895.6298
MEM 405.046875 1723477895.7396
MEM 405.046875 1723477895.8479
MEM 405.046875 1723477895.9562
MEM 405.046875 1723477896.0641
MEM 405.046875 1723477896.1728
MEM 405.046875 1723477896.2825
MEM 405.046875 1723477896.3915
MEM 405.046875 1723477896.5007
MEM 405.046875 1723477896.6095
MEM 404.164062 1723477896.7194
MEM 405.046875 1723477896.8290
MEM 405.046875 1723477896.9385
MEM 404.164062 1723477897.0477
MEM 405.046875 1723477897.1576
MEM 405.046875 1723477897.2669
MEM 405.046875 1723477897.3771
MEM 405.046875 1723477897.4854
MEM 405.046875 1723477897.5961
MEM 405.046875 1723477897.7039
MEM 405.046875 1723477897.8142
MEM 405.046875 1723477897.9228
MEM 405.046875 1723477898.0327
MEM 404.164062 1723477898.1429
MEM 405.046875 1723477898.2528
MEM 405.046875 1723477898.3626
MEM 405.046875 1723477898.4719
MEM 404.164062 1723477898.5822
MEM 405.046875 1723477898.6920
MEM 405.046875 1723477898.7992
MEM 405.046875 1723477898.9085
MEM 404.164062 1723477899.0190
MEM 405.046875 1723477899.1272
MEM 405.046875 1723477899.2371
MEM 405.046875 1723477899.3470
MEM 405.046875 1723477899.4571
MEM 405.046875 1723477899.5648
MEM 405.046875 1723477899.6740
MEM 405.046875 1723477899.7816
MEM 405.046875 1723477899.8895
MEM 405.046875 1723477899.9991
MEM 405.046875 1723477900.1085
MEM 405.046875 1723477900.2173
MEM 405.046875 1723477900.3253
MEM 405.046875 1723477900.4352
MEM 404.164062 1723477900.5445
MEM 405.046875 1723477900.6529
MEM 405.046875 1723477900.7615
MEM 404.164062 1723477900.8704
MEM 405.046875 1723477900.9786
MEM 405.046875 1723477901.0860
MEM 405.046875 1723477901.1966
MEM 404.164062 1723477901.3048
MEM 405.046875 1723477901.4142
MEM 405.046875 1723477901.5231
MEM 405.046875 1723477901.6309
MEM 404.171875 1723477901.7402
MEM 405.046875 1723477901.8500
MEM 405.046875 1723477901.9592
MEM 405.046875 1723477902.0684
MEM 405.046875 1723477902.1790
MEM 405.046875 1723477902.2895
MEM 405.046875 1723477902.3983
MEM 405.046875 1723477902.5069
MEM 405.046875 1723477902.6146
MEM 405.046875 1723477902.7243
MEM 405.046875 1723477902.8331
MEM 405.046875 1723477902.9415
MEM 405.046875 1723477903.0504
MEM 405.046875 1723477903.1592
MEM 404.164062 1723477903.2686
MEM 405.046875 1723477903.3764
MEM 405.046875 1723477903.4842
MEM 405.046875 1723477903.5940
MEM 405.046875 1723477903.7025
MEM 405.046875 1723477903.8120
MEM 405.046875 1723477903.9214
MEM 405.046875 1723477904.0296
MEM 405.046875 1723477904.1399
MEM 405.046875 1723477904.2501
MEM 405.046875 1723477904.3613
MEM 405.046875 1723477904.4711
MEM 405.046875 1723477904.5803
MEM 405.046875 1723477904.6885
MEM 405.046875 1723477904.7975
MEM 405.046875 1723477904.9068
MEM 405.046875 1723477905.0163
MEM 405.046875 1723477905.1266
MEM 405.046875 1723477905.2374
MEM 405.046875 1723477905.3461
MEM 405.046875 1723477905.4538
MEM 405.046875 1723477905.5632
MEM 405.046875 1723477905.6719
MEM 404.164062 1723477905.7817
MEM 405.046875 1723477905.8910
MEM 405.046875 1723477905.9992
MEM 405.046875 1723477906.1095
MEM 405.046875 1723477906.2188
MEM 405.046875 1723477906.3281
MEM 405.046875 1723477906.4363
MEM 405.046875 1723477906.5461
